height,width,brightness,contrast,rms_contrast,entropy,sharpness,colorfulness,saturation,mean_r,mean_g,mean_b,edge_density,ID,split,labels
368,368,207.31286921077503,40.37790326230158,0.19476795252146845,6.228639602661133,61.81143029531412,41.05420684814453,49.855645971172024,223.8383026123047,201.71282958984375,192.75718688964844,0.022292946597353498,00959852.jpg,phase1_train,SNE
368,368,208.4375664579395,42.39642215173736,0.20340105993749188,6.098589897155762,60.34395402210541,41.36064910888672,48.35371869092628,223.3135986328125,203.245849609375,196.10435485839844,0.021517603969754252,01142652.jpg,phase1_train,LY
368,368,222.43450200850663,40.71343843911731,0.18303562571657464,5.096136569976807,41.98274289856706,39.08312225341797,45.21577416115312,236.04806518554688,218.3357391357422,207.24771118164062,0.017589201323251417,00786970.jpg,phase1_train,SNE
368,368,206.76422938327033,38.07905102014534,0.18416653088186374,6.35816764831543,59.0482728004125,41.30356216430664,47.976784026465026,223.38052368164062,200.0045166015625,197.8182373046875,0.017493206521739132,00830108.jpg,phase1_train,SNE
370,368,194.04027614571092,44.00364939244515,0.2267758531359004,6.02734899520874,76.74542380822967,44.74287033081055,69.12055669800235,223.5634002685547,182.47787475585938,175.98745727539062,0.044741480611045825,00289801.jpg,phase1_train,SNE
368,368,208.73060905009453,41.05477051238062,0.1966878288839746,6.209339618682861,54.40177575145874,41.18449401855469,49.32960184310019,223.8726348876953,203.79949951171875,194.2120819091797,0.007886342155009453,00946153.jpg,phase1_train,LY
368,368,196.9796934073724,48.4942442453703,0.24618905208107225,6.548996925354004,85.5824821294111,48.674415588378906,56.7914180647448,213.55743408203125,189.91860961914062,189.7835235595703,0.03164136342155009,01123852.jpg,phase1_train,PMY
370,368,196.41405699177437,43.526697735952666,0.2216068349739789,5.897212028503418,76.36413777023748,43.710872650146484,66.26283783783784,223.93377685546875,185.9986572265625,177.59007263183594,0.03971063454759107,00248872.jpg,phase1_train,LY
368,368,199.77881320888469,38.921916359492215,0.1948250444553958,6.654211521148682,78.7194913973414,40.3564338684082,49.61144258034027,216.29415893554688,193.75833129882812,187.41294860839844,0.023348889413988657,01241754.jpg,phase1_train,SNE
368,368,203.2024087310964,40.66992942055319,0.20014491695434555,6.371596813201904,77.98094510818257,41.128318786621094,50.15918891776938,219.66331481933594,197.33592224121094,190.111328125,0.02295014177693762,00854345.jpg,phase1_train,SNE
370,368,181.47942126909518,55.19394261110242,0.3041333387609181,6.535082817077637,116.73499034404598,52.49177932739258,78.00675675675676,209.93577575683594,168.67526245117188,172.56741333007812,0.06300675675675675,00205698.jpg,phase1_train,SNE
370,368,186.98798472385428,42.52832058608543,0.2274387866228565,6.707169532775879,86.05993849083336,47.38170623779297,74.26408636897767,220.06617736816406,173.23025512695312,170.99929809570312,0.04285399529964747,00065022.jpg,phase1_train,SNE
370,368,194.18172737955348,49.73683722274822,0.25613551613636426,6.302135467529297,95.7413486077566,47.75057601928711,70.62057873090482,220.92579650878906,183.5927276611328,178.44947814941406,0.03252790834312574,00223639.jpg,phase1_train,BL
368,368,193.5289018194707,41.23659532570902,0.21307719273423306,6.664178371429443,98.99801080890019,43.30658721923828,52.50695593100189,211.3810577392578,186.00570678710938,185.336669921875,0.03130907372400756,01246175.jpg,phase1_train,SNE
368,368,209.57840560018903,43.1784193446616,0.20602513419730645,6.333282947540283,62.750168583934375,42.46638870239258,49.393445770321364,224.4206085205078,204.03746032714844,198.9867401123047,0.025593690926275992,01178223.jpg,phase1_train,SNE
370,368,198.1063821974148,43.48048764582287,0.21948049802360065,6.124505519866943,83.95487102682819,44.8173828125,69.00782902467685,227.32485961914062,187.07212829589844,178.21844482421875,0.04098119858989424,00255725.jpg,phase1_train,SNE
370,368,185.54076086956522,43.70304226459938,0.2355441565736511,6.5452985763549805,84.2624504203598,44.60403060913086,71.75791715628672,216.23049926757812,172.95094299316406,169.61985778808594,0.04440364277320799,00083031.jpg,phase1_train,SNE
370,368,187.22322267920094,47.03600714088835,0.25122955484135107,6.312410831451416,80.53729632186887,45.507652282714844,70.81190511163338,216.34800720214844,175.3941192626953,171.47047424316406,0.05177732079905993,00290711.jpg,phase1_train,SNE
368,368,213.90884924385634,35.967038677682694,0.1681418914489991,6.06193733215332,52.17544700257802,41.06374740600586,47.25984315926276,230.76113891601562,207.9139862060547,200.3983917236328,0.008964437618147449,01039373.jpg,phase1_train,SNE
368,368,213.3828494210775,36.874319485052396,0.1728082618274464,6.029200077056885,49.26201209148319,39.996829986572266,46.92680027173913,229.50782775878906,207.84744262695312,199.4666290283203,0.00882413752362949,00951741.jpg,phase1_train,SNE
368,368,203.90581433128546,45.06700139464455,0.22101871553503397,6.282527923583984,69.93122084054957,44.4043083190918,52.13496130671078,219.59584045410156,198.12295532226562,192.53823852539062,0.032010574196597356,00854363.jpg,phase1_train,LY
370,368,186.01623090481786,46.986951282742325,0.25259597402652983,6.689887523651123,92.70851904153464,48.30218505859375,72.95841656874265,215.34671020507812,173.66726684570312,172.47193908691406,0.05168184488836663,00083021.jpg,phase1_train,MO
368,368,197.20573901228732,44.239055464400046,0.22432945137217425,6.678370952606201,97.66774937662834,45.244712829589844,52.895195829395085,213.85955810546875,189.94134521484375,190.81410217285156,0.029883920132325142,01330686.jpg,phase1_train,MY
368,368,200.92704395085067,44.38220650852294,0.22088717086034584,6.433633804321289,85.62168779177249,43.439727783203125,49.97083973298677,216.95138549804688,194.07046508789062,194.07337951660156,0.031995805765595464,01330604.jpg,phase1_train,SNE
370,368,179.31561398354876,43.31676876186057,0.24156718736310082,6.5977888107299805,80.29719414692666,45.093284606933594,74.0685884253819,211.45852661132812,165.34178161621094,166.7252197265625,0.04847972972972973,00083008.jpg,phase1_train,SNE
368,368,209.49946095226844,41.23280918288341,0.19681582376702111,6.110293388366699,64.96142150439859,40.513641357421875,48.61493531427221,225.33241271972656,204.16891479492188,195.3064422607422,0.024190689981096407,00959778.jpg,phase1_train,SNE
368,368,204.1852182774102,54.60634541307137,0.2674353491712937,5.875173091888428,52.16539770295901,50.793949127197266,58.40318555056711,218.5526885986328,197.96409606933594,198.16937255859375,0.01475366257088847,00786620.jpg,phase1_train,BL
368,368,199.3072350543478,38.79489535484659,0.19464870479799268,6.546274185180664,93.16802752355485,41.84881591796875,49.701182951323254,216.6658477783203,192.27255249023438,189.84422302246094,0.02568968572778828,01236003.jpg,phase1_train,SNE
368,368,203.488222176276,46.297971023067646,0.22752162410382368,6.517017364501953,71.72588697689045,46.52488708496094,54.01386755671078,219.90879821777344,196.4281005859375,196.65093994140625,0.017419364366729678,01285027.jpg,phase1_train,BL
368,368,198.60813445179585,44.84278161099523,0.22578522027300849,6.384762763977051,87.34736630519923,42.87483215332031,51.77374763705104,215.74205017089844,191.82608032226562,188.4557342529297,0.028503071833648395,01206410.jpg,phase1_train,SNE
368,368,187.62844104442345,45.15499227603906,0.2406617663293715,6.876858711242676,109.07791164969537,49.24036407470703,61.983230446597354,208.50120544433594,178.78106689453125,178.3470001220703,0.025815217391304348,01087811.jpg,phase1_train,SNE
368,368,205.77473712192815,42.836484038033255,0.2081717339504097,6.282015800476074,74.67193666215806,42.723270416259766,50.44174592391305,222.48020935058594,199.48602294921875,194.22268676757812,0.026664402173913044,01047934.jpg,phase1_train,SNE
368,368,212.61466209829868,39.76863501978252,0.18704558961390252,6.198442459106445,35.481514972189196,39.638362884521484,46.67462931238185,227.9010467529297,206.93826293945312,201.6026153564453,0.0069780836483931945,01178114.jpg,phase1_train,LY
368,368,196.90345138232513,44.854538929652826,0.2277996570753838,6.436878204345703,88.09515347205533,43.223175048828125,51.34868265595463,213.32688903808594,190.01962280273438,189.1339569091797,0.028266776937618147,01206435.jpg,phase1_train,BNE
370,368,191.2251542303173,42.609085866112856,0.22282155198040343,6.58349609375,93.77173181369666,46.481449127197266,71.27251028202114,222.24391174316406,178.77127075195312,173.8802490234375,0.03491480611045828,00064964.jpg,phase1_train,SNE
368,368,216.76738982750473,40.679396069915285,0.1876638174894415,5.928474426269531,39.71354041366269,41.222835540771484,45.86729826323251,231.1329803466797,211.609130859375,205.60874938964844,0.01171875,01052956.jpg,phase1_train,LY
368,368,196.56264030009453,49.44804892054076,0.2515638200295031,6.587959289550781,64.99416822109536,48.121238708496094,57.94229235586011,213.94400024414062,189.44503784179688,187.632568359375,0.010684959829867675,01302158.jpg,phase1_train,BL
368,368,199.34034587665406,43.56770793316486,0.21855940664196435,6.4057135581970215,78.59154653055216,42.75624084472656,51.59516776937618,216.0187225341797,192.64161682128906,190.0738067626953,0.03475750236294896,00909754.jpg,phase1_train,LY
368,368,203.42923706285444,40.582232093897744,0.19949065572058464,6.531375885009766,72.98367194660874,41.98609161376953,50.28683246691872,220.17771911621094,196.9867706298828,192.56446838378906,0.021820356805293005,01350027.jpg,phase1_train,EO
368,368,207.1389340146503,40.95829696169772,0.19773345343694496,6.11776876449585,57.776999410733225,42.64846420288086,50.66271857277883,223.5323944091797,201.55169677734375,192.74717712402344,0.0056489248582230625,00942601.jpg,phase1_train,LY
368,368,200.77526140122873,49.94590211124795,0.24876521895130785,6.411608695983887,72.20054007652928,48.625526428222656,56.440822896975426,217.01063537597656,194.27304077148438,191.68807983398438,0.01883713374291115,01123857.jpg,phase1_train,BA
368,368,219.14941960066162,39.71197506916518,0.1812095827601074,5.6393232345581055,35.53119815732616,39.02537536621094,46.27042474007561,232.73866271972656,215.38912963867188,202.54598999023438,0.005294482514177694,01382828.jpg,phase1_train,LY
368,368,208.43786182655955,46.996964605061116,0.22547230127842527,6.22394323348999,56.475003466007585,46.01607131958008,52.5499911389414,222.5830078125,202.8285369873047,199.9582977294922,0.015728379017013232,01284971.jpg,phase1_train,BL
370,368,182.16878672150412,43.223344874991795,0.2372708597099013,6.674036026000977,83.98620467801541,47.28826141357422,75.62156286721505,215.2967071533203,168.130859375,167.44773864746094,0.054715041128084604,00083328.jpg,phase1_train,SNE
368,368,200.28881143667297,43.33498130802965,0.21636246568555215,6.603142738342285,70.4908930554307,45.69083023071289,55.0422155600189,216.70730590820312,193.8693389892578,190.0674285888672,0.01634865311909263,00946183.jpg,phase1_train,MO
368,368,204.46901583175804,40.489915734143814,0.19802470008187048,6.301219940185547,57.68211637248423,42.144561767578125,50.215966150756145,220.37872314453125,198.91680908203125,191.2376708984375,0.012767308601134215,00946134.jpg,phase1_train,LY
368,368,193.81753603497165,45.53162893511105,0.23492006776917979,6.5836076736450195,91.18386425447288,41.294960021972656,53.1671638705104,211.09567260742188,187.61541748046875,180.47152709960938,0.02368117911153119,00857652.jpg,phase1_train,SNE
370,368,182.68308607520564,46.8755415046851,0.25659486192822945,6.554666996002197,86.96478553584397,49.001220703125,75.04991186839013,213.80538940429688,169.34939575195312,169.63148498535156,0.059217097532314925,00023970.jpg,phase1_train,MO
368,368,205.33793862240077,39.316280746811046,0.19147109793304826,6.397193908691406,68.31790295562786,41.322975158691406,49.745429170604915,222.9147491455078,198.6383514404297,193.6137237548828,0.017101843100189036,01253087.jpg,phase1_train,SNE
368,368,204.84024249763706,41.935451971073675,0.20472272076535303,6.245420455932617,68.5300712490164,43.48386001586914,52.4109389768431,222.0070037841797,198.651611328125,191.57452392578125,0.027779418714555765,00830078.jpg,phase1_train,LY
368,368,201.61451441398864,46.79170151641785,0.2320849836646796,6.31038761138916,69.42193143463471,44.4672737121582,53.25118147448015,217.44680786132812,195.8411102294922,189.76272583007812,0.019398334120982987,01206429.jpg,phase1_train,LY
368,368,195.3718912452741,38.69103609661019,0.19803788381205126,6.742940425872803,94.56831764423676,44.208133697509766,54.78716475661626,214.371337890625,187.67263793945312,185.0987091064453,0.03897388941398866,01246207.jpg,phase1_train,SNE
368,368,205.79124084357278,47.854958489155784,0.23254127853279377,6.22255277633667,55.76674249335868,46.153778076171875,53.35068377835539,220.64816284179688,199.91368103027344,196.95835876464844,0.010101606805293005,01284969.jpg,phase1_train,BL
370,368,183.80705052878966,55.80230698616899,0.3035917638743511,6.6194047927856445,148.28327152613707,54.20769119262695,77.62433901292597,211.4624786376953,171.23812866210938,175.93875122070312,0.0781066392479436,00185823.jpg,phase1_train,SNE
368,368,208.43576470935727,39.2184268081795,0.1881559370327339,6.30653715133667,61.59904891945582,40.734100341796875,50.00906781663516,225.5121307373047,202.48716735839844,194.0915985107422,0.012435018903591683,01028409.jpg,phase1_train,SNE
370,368,190.14051850763806,43.55682722434003,0.22907703911364527,6.66542387008667,88.31292458424656,47.173667907714844,72.47376615746181,221.79029846191406,177.28680419921875,173.2305145263672,0.03780111633372503,00065038.jpg,phase1_train,SNE
370,368,172.0522840775558,54.91321756106379,0.3191658717947897,6.969384670257568,111.4909141203547,58.75718307495117,87.57289218566393,204.73837280273438,156.64495849609375,165.48016357421875,0.05025705052878966,00044695.jpg,phase1_train,LY
370,368,190.2049133372503,44.46199291519361,0.2337583814283501,6.212194442749023,89.41373679385109,44.111000061035156,69.46042156286721,219.53448486328125,178.51905822753906,173.12811279296875,0.04709165687426557,00289894.jpg,phase1_train,SNE
368,368,212.77371071597352,37.328021718749774,0.1754353083268954,6.177293300628662,56.68430241827187,39.12450408935547,45.38527882797732,228.47518920898438,207.16220092773438,200.4364013671875,0.008336779300567108,01301999.jpg,phase1_train,SNE
368,368,214.23784558128546,42.10726108798831,0.19654445635968484,5.836513519287109,46.830730789615714,41.367919921875,48.807951323251416,228.84268188476562,209.39248657226562,200.46031188964844,0.009488716918714555,00814749.jpg,phase1_train,LY
368,368,211.4717627599244,47.808925714651714,0.22607711244574152,5.745792865753174,46.79617320895496,44.39635467529297,51.58076116493384,226.2342529296875,206.3111114501953,198.945556640625,0.01645203213610586,00786659.jpg,phase1_train,BL
368,368,218.10907963137996,39.215246129194924,0.17979648539013152,5.661099433898926,40.00872775798215,39.48400115966797,47.859197778827976,232.82186889648438,214.09664916992188,199.84036254882812,0.004866198015122873,01382772.jpg,phase1_train,LY
370,368,187.75178466509988,43.91666308600108,0.2339080980264919,6.44675874710083,82.94642050293832,44.210426330566406,69.88548766157462,217.50143432617188,175.55123901367188,172.31787109375,0.049515276145710926,00289761.jpg,phase1_train,SNE
368,368,189.1499881852552,42.360531214759895,0.22395206786542085,6.771083354949951,110.85663108208577,49.97105026245117,58.0171830694707,208.3340301513672,179.3264923095703,189.30059814453125,0.04152882797731569,01246241.jpg,phase1_train,MMY
368,368,219.35399929111531,41.02081507683693,0.18700737174793358,5.539676666259766,33.18280625970975,38.92203140258789,44.835354146975426,232.00511169433594,215.49465942382812,205.6593475341797,0.009717627599243857,00902594.jpg,phase1_train,LY
370,368,196.04509400705052,45.991403899946235,0.23459604484515265,6.166051387786865,89.73080211280907,44.43465805053711,68.91558460634548,224.21466064453125,185.3361358642578,177.16961669921875,0.04074618096357227,00282586.jpg,phase1_train,SNE
368,368,219.82121337429112,41.64437656936377,0.1894465767915175,5.248218536376953,40.99893829780717,39.96575164794922,46.34551482750473,233.67494201660156,215.63185119628906,204.7771759033203,0.014162925330812854,00786931.jpg,phase1_train,BNE
368,368,198.50293153355386,45.57785008651829,0.22960794334267104,6.557775497436523,77.77628791689095,46.78303527832031,54.561916646975426,215.6624755859375,191.1576690673828,191.20095825195312,0.020099834593572778,01123728.jpg,phase1_train,BL
368,368,186.44787482277883,45.15610428172062,0.24219157275163647,6.818463325500488,110.39462610519476,45.75603485107422,58.57199610113422,205.5595703125,178.64999389648438,176.37237548828125,0.033782785916824196,01087760.jpg,phase1_train,SNE
368,368,209.4773969163516,43.274196113130294,0.20658169589451614,5.9497175216674805,60.214405801145,42.89221954345703,50.69654566398866,224.77586364746094,204.2263641357422,196.1905059814453,0.02452297967863894,00854351.jpg,phase1_train,LY
368,368,209.96987978497165,38.182426974283146,0.18184716222887912,6.0757551193237305,64.4544823850499,41.593177795410156,48.738296018431,227.11679077148438,203.65296936035156,197.32015991210938,0.021746514650283554,01039384.jpg,phase1_train,SNE
368,368,204.085819352552,37.61767930835565,0.18432284635636254,6.327444553375244,61.07452203327068,42.91543197631836,53.35600779773157,221.83407592773438,197.82965087890625,189.65042114257812,0.007022388941398866,01128057.jpg,phase1_train,LY
370,368,193.2023795534665,50.157066552232045,0.25960894689054653,6.317113876342773,118.03995562647448,49.56719970703125,71.87639541715629,220.94139099121094,182.0081329345703,178.0494384765625,0.06148648648648649,00185766.jpg,phase1_train,SNE
370,368,176.2426777320799,51.347934157492716,0.29134789897032076,6.937648773193359,115.99670011998566,53.100929260253906,78.99178907168037,206.4709930419922,162.37100219726562,168.29432678222656,0.06337397179788484,00065001.jpg,phase1_train,MMY
370,368,166.24167156286723,53.24134319688031,0.32026472289459285,7.244311809539795,100.75891463871693,59.20465087890625,89.39252350176264,200.1419219970703,149.37889099121094,164.0209197998047,0.039299353701527616,00044668.jpg,phase1_train,LY
368,368,203.5711173794896,45.986705934753445,0.22589995231556748,6.098126411437988,68.54583345041658,42.44805908203125,50.842162393667294,219.15087890625,198.04052734375,191.1254425048828,0.024803579867674858,00857581.jpg,phase1_train,LY
370,368,178.79200940070504,54.94522147291168,0.30731362855515504,6.635287284851074,117.55436493955928,52.397125244140625,78.4367508813161,207.30120849609375,165.7841339111328,170.76759338378906,0.06566539365452409,00205699.jpg,phase1_train,SNE
370,368,195.41006903642773,45.46386095270962,0.23265874140587733,6.241894245147705,93.24294971264021,46.76042556762695,70.36280111633373,224.56362915039062,183.996826171875,177.54612731933594,0.048678025851938894,00058665.jpg,phase1_train,SNE
368,368,206.66031870274102,41.625109039719774,0.20141800370575777,6.088825225830078,77.05937492392442,41.566993713378906,49.3882694352552,222.43955993652344,201.12449645996094,193.7013702392578,0.028532608695652172,01142559.jpg,phase1_train,SNE
370,368,185.02892185663924,42.65243246171385,0.2305176499068799,6.64179801940918,75.13625494165294,45.70967102050781,70.43412162162163,215.44500732421875,172.1095733642578,171.59555053710938,0.03202849588719154,00082982.jpg,phase1_train,LY
368,368,208.89244890122873,41.18447695646388,0.19715636910734335,6.078762054443359,65.36885504500212,41.882965087890625,48.44328184073724,224.85911560058594,203.02755737304688,197.0255126953125,0.02849568761814745,01142630.jpg,phase1_train,SNE
368,368,196.84495362712664,42.75205608677039,0.21718644588962632,6.585525989532471,86.7129411454574,42.279502868652344,51.23140654536862,213.08042907714844,190.591064453125,186.4481658935547,0.01856391776937618,01206348.jpg,phase1_train,SNE
370,368,202.10134400705053,43.178487926052355,0.2136477019712364,5.989073753356934,89.67101908495535,45.38267135620117,68.48884400705053,230.37982177734375,191.9036407470703,180.35809326171875,0.03802144535840188,00255752.jpg,phase1_train,LY
368,368,200.42902292060492,45.62862987673544,0.2276548026038889,6.556893348693848,92.9636638718417,45.88839340209961,51.74960863657845,216.48806762695312,193.02122497558594,196.3562774658203,0.043463492438563324,01123721.jpg,phase1_train,BNE
368,368,204.40920368620039,42.24433112609567,0.20666550310661025,6.4087677001953125,71.67491954192072,42.35334396362305,49.479368501890356,220.29710388183594,198.41879272460938,193.44894409179688,0.026553638941398866,01142574.jpg,phase1_train,BNE
370,368,192.2139615158637,45.10681991824717,0.23466984046241926,6.320119857788086,112.739251196696,47.72467803955078,71.7823222679201,222.55975341796875,179.98155212402344,175.5382843017578,0.06117068155111633,00058626.jpg,phase1_train,SNE
370,368,194.45037455934195,45.15745747531922,0.23223126900846824,6.260279655456543,89.95458800263154,47.32701110839844,70.68654524089307,223.99269104003906,182.71221923828125,177.36109924316406,0.04743683901292597,00058636.jpg,phase1_train,SNE
368,368,192.9709726488658,44.97237774746005,0.23305255136087344,6.926814079284668,90.22544577388568,47.28535842895508,54.98968425094518,209.2196044921875,185.3408203125,189.54412841796875,0.028606450850661626,01204787.jpg,phase1_train,MO
370,368,185.10652908343127,41.05246419352307,0.2217775038785498,6.7494964599609375,87.15225500909797,48.02653503417969,74.94292743830788,219.4127960205078,170.63421630859375,169.58474731445312,0.038748531139835486,00065064.jpg,phase1_train,SNE
370,368,183.03534811985898,45.54123779085664,0.24881116139502862,6.76793909072876,105.30138202114296,52.24401092529297,78.48444477085782,216.5395965576172,168.44581604003906,170.14463806152344,0.06415246768507638,00017589.jpg,phase1_train,MO
368,368,204.08101961247638,43.068817257307835,0.21103783746304358,6.273680686950684,70.84156128584227,42.87643051147461,48.9210996573724,220.177490234375,197.43222045898438,195.97137451171875,0.03028266776937618,01113290.jpg,phase1_train,LY
368,368,201.72693171077503,39.74603869901119,0.19702891510275858,6.548568248748779,85.62447256753296,44.122108459472656,50.93143755907372,219.45542907714844,193.7595977783203,196.07073974609375,0.02901258270321361,01204601.jpg,phase1_train,SNE
368,368,202.98255109877127,38.204386204952804,0.18821512395982962,6.326026439666748,64.43782698534615,42.455101013183594,52.301039697542535,220.87789916992188,196.44281005859375,189.67666625976562,0.008344163516068053,01047958.jpg,phase1_train,LY
368,368,207.30064833412098,42.38311254662821,0.20445238682449268,6.276374816894531,70.37093375264801,41.94429016113281,47.953804347826086,222.48992919921875,201.51979064941406,197.08990478515625,0.027845876654064274,01204642.jpg,phase1_train,SNE
368,368,201.63727256616258,42.41753909697198,0.2103655655860356,6.440784931182861,87.24933440662753,42.16519546508789,50.198576323251416,218.09214782714844,195.17478942871094,191.68292236328125,0.039668005671077505,01178950.jpg,phase1_train,SNE
370,368,188.73640569917742,46.507747223751416,0.2464164070786779,6.492926597595215,89.75992289428063,47.26708984375,71.98782314923619,218.44949340820312,176.49969482421875,173.73289489746094,0.04778202115158637,00185761.jpg,phase1_train,SNE
368,368,197.2131527646503,45.35067179518026,0.2299576419192643,6.664907455444336,77.54277878442579,46.42284393310547,54.50595167769376,212.98056030273438,190.17076110839844,192.05152893066406,0.02046904536862004,01204698.jpg,phase1_train,MO
370,368,177.4807358989424,31.0513632272661,0.17495624465964865,6.553946018218994,72.8375331874369,48.427635192871094,80.55210781433607,220.0659637451172,158.34051513671875,164.23046875,0.023802878965922446,00036940.jpg,phase1_train,SNE
368,368,201.23412393667297,46.24412760853358,0.22980261237047295,6.4945268630981445,92.28337015879657,45.941688537597656,52.93352729206049,217.3368377685547,194.2921905517578,194.73619079589844,0.04848475897920605,00864666.jpg,phase1_train,SNE
370,368,192.5290760869565,46.328948155444486,0.2406335129031956,6.07893180847168,77.12689830564133,47.478294372558594,72.60365746180963,222.5147247314453,180.65821838378906,174.72093200683594,0.045321680376028205,00023950.jpg,phase1_train,SNE
368,368,207.97780304820415,41.58965103368216,0.19997158458333708,6.493729591369629,55.151425444142326,45.4394416809082,52.636578449905485,225.33421325683594,200.66549682617188,199.9620819091797,0.017626122400756145,01052851.jpg,phase1_train,MO
370,368,200.89793625146885,42.82834238135532,0.2131845800275492,6.167694091796875,88.26488775129418,44.12963104248047,67.6042964159812,228.392333984375,190.95077514648438,179.74440002441406,0.03619271445358402,00091734.jpg,phase1_train,SNE
368,368,209.1680352079395,40.25476562730847,0.1924518026611396,6.1833977699279785,48.498656193119125,41.547096252441406,49.96863923676749,224.4435577392578,204.3596649169922,193.60464477539062,0.007103615311909263,00946128.jpg,phase1_train,LY
368,368,194.13002865075615,45.63783866265023,0.23508902123362174,6.727005481719971,89.67348397881204,49.01123809814453,57.94131025519849,211.36790466308594,186.3039093017578,189.09097290039062,0.028717214083175804,01235993.jpg,phase1_train,MO
368,368,205.4844709948015,37.66304713894577,0.1832890182568082,6.463294506072998,68.92191386347994,40.435115814208984,51.95410710066162,224.10455322265625,198.96319580078125,190.05435180664062,0.011799976370510397,01316804.jpg,phase1_train,SNE
368,368,207.12504430529302,38.50382353910581,0.18589651233317972,6.337573528289795,67.26688848167211,41.76451110839844,50.82123552693762,223.8737030029297,201.5283203125,191.89064025878906,0.00844015831758034,01302213.jpg,phase1_train,SNE
370,368,202.03351938895418,47.44619308624991,0.23484317352341672,5.825754642486572,93.44185252819787,44.99407958984375,66.83084606345476,227.3251495361328,193.11013793945312,181.5430908203125,0.03541421856639248,00237150.jpg,phase1_train,LY
368,368,206.84870480860113,41.39620534465218,0.20012793980425694,6.366793155670166,71.15146424818825,40.04058074951172,48.42846172022684,222.17294311523438,201.52984619140625,193.87945556640625,0.012597471644612477,01209385.jpg,phase1_train,SNE
370,368,200.2518801410106,46.54049917485945,0.23240979764922762,6.241449356079102,96.98957083716228,46.376991271972656,67.77130581668625,226.7968292236328,190.24720764160156,182.0885772705078,0.037125440658049354,00223720.jpg,phase1_train,MO
368,368,205.65602847353497,40.57835852418315,0.19731178622898102,6.3350510597229,75.41188184836916,41.99601745605469,52.953169305293,223.0785369873047,200.01449584960938,188.85047912597656,0.01764827504725898,01039416.jpg,phase1_train,SNE
368,368,192.83863273865785,56.53430832242457,0.2931689943366949,6.429091930389404,76.93694658379034,55.506038665771484,64.3274013468809,208.9197998046875,184.7035369873047,192.48907470703125,0.028887051039697544,00786578.jpg,phase1_train,BL
368,368,211.86819175330814,37.01117953235581,0.1746896457244544,6.053705215454102,47.444392777594786,39.40564727783203,47.00942964319471,228.28610229492188,206.33348083496094,197.31752014160156,0.005700614366729678,00951736.jpg,phase1_train,SNE
368,368,202.66836749763706,42.49610330572891,0.20968295951040025,6.373968124389648,84.78074128107534,40.35594177246094,49.66194323015123,219.08837890625,196.7513885498047,189.9573211669922,0.030888173440453685,00857544.jpg,phase1_train,SNE
368,368,208.65958028119093,40.2904922186582,0.19309198250696424,6.497509479522705,62.768110524353055,41.098533630371094,49.231554229678636,225.6411590576172,202.27598571777344,196.9365234375,0.024980801039697544,01052792.jpg,phase1_train,EO
368,368,205.93783967391303,47.62501819767853,0.23125918986928262,6.386240482330322,62.89231020094581,46.22175979614258,53.70375265831758,220.66098022460938,200.37979125976562,195.6504364013672,0.014650283553875236,01209452.jpg,phase1_train,MO
370,368,194.07168772032904,45.60078464612165,0.23496876307309097,6.175947666168213,79.5021381149169,48.272315979003906,73.15058019976499,224.60496520996094,182.30511474609375,174.35308837890625,0.04366921269095182,00023208.jpg,phase1_train,LY
368,368,208.47616375236294,39.792035020140325,0.1908709087554783,6.3611226081848145,63.54262849761385,40.38364028930664,49.797510042533084,224.9161376953125,203.0442657470703,193.21392822265625,0.010699728260869566,01302237.jpg,phase1_train,SNE
370,368,195.17016745005876,43.84960553475514,0.22467370850261692,6.307225704193115,76.79751444846632,46.371849060058594,71.45633078730904,225.99473571777344,183.01869201660156,176.6932373046875,0.04054054054054054,00023186.jpg,phase1_train,SNE
368,368,221.15112535444234,40.329719662025965,0.18236271425264594,5.260181903839111,42.01704346644473,39.11565399169922,46.093890300094515,235.328857421875,217.0032501220703,204.88267517089844,0.014436141304347826,00786974.jpg,phase1_train,SNE
368,368,208.4881557183365,42.95874718179568,0.2060488607985159,6.0913801193237305,68.84097523047747,41.68773651123047,50.37746632797732,224.79031372070312,203.03628540039062,193.84918212890625,0.02178343572778828,01142588.jpg,phase1_train,SNE
370,368,200.83985752056404,46.24759696914379,0.23027100949888635,5.783101558685303,84.76183847353843,46.500892639160156,68.71123678025852,228.066650390625,190.8511199951172,180.69627380371094,0.037992068155111636,00146123.jpg,phase1_train,LY
368,368,204.62453479442345,41.683548756671584,0.20370748109380718,6.213303089141846,71.53624751473689,41.76036834716797,49.36515684073724,220.99063110351562,198.40232849121094,193.71502685546875,0.030688799621928168,00854274.jpg,phase1_train,SNE
370,368,186.68409224441834,46.284095599489696,0.24792736646764918,6.692995071411133,87.9307673698324,48.68798065185547,72.32015276145711,216.0611114501953,174.26637268066406,173.37986755371094,0.04989717978848414,00082920.jpg,phase1_train,MO
368,368,215.36526760396976,38.48656928622537,0.17870369505585154,5.929001808166504,44.08545789939086,39.23532485961914,47.15979442344045,230.80039978027344,210.60733032226562,199.14218139648438,0.0039505552930056715,01382723.jpg,phase1_train,LY
368,368,197.16525874291116,46.377892094806676,0.23522344735213493,6.32243013381958,78.27754502085482,42.041908264160156,51.64097944234405,212.88876342773438,191.39877319335938,185.61203002929688,0.029942993856332704,00909854.jpg,phase1_train,LY
